from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U12342Z87,U12342Z30,2,300,2509,661
U12342Z87,U12342Z30,2,300,2509,10512
U12342Z87,U12342Z29,2,300,2588,605
U12342Z87,U12342Z29,2,300,10997,605
U12342Z87,U12342Z29,2,300,20751,605
U12342Z87,U12342Z29,2,300,2588,10463
U12342Z87,U12342Z29,2,300,10997,10463
U12342Z87,U12342Z29,2,300,20751,10463
U12342Z86,U12342Z29,2,300,2559,605
U12342Z86,U12342Z29,2,300,10970,605
U12342Z86,U12342Z29,2,300,2559,10463
U12342Z86,U12342Z29,2,300,10970,10463
U12342Z87,U12342Z30,2,300,2595,627
U12342Z87,U12342Z30,2,300,11001,627
U12342Z87,U12342Z30,2,300,20758,627
U12342Z87,U12342Z30,2,300,2595,10485
U12342Z87,U12342Z30,2,300,11001,10485
U12342Z87,U12342Z30,2,300,20758,10485
U12342Z86,U12342Z29,2,300,2508,596
U12342Z86,U12342Z29,2,300,2508,10454
U12342Z87,U12342Z30,2,300,2538,652
U12342Z87,U12342Z30,2,300,2538,10503
U12342Z87,U12342Z29,2,300,2509,616
U12342Z87,U12342Z29,2,300,2509,10474
U12342Z87,U12342Z30,2,300,2566,608
U12342Z87,U12342Z30,2,300,10975,608
U12342Z87,U12342Z30,2,300,2566,10466
U12342Z87,U12342Z30,2,300,10975,10466
U12342Z87,U12342Z29,2,300,2595,636
U12342Z87,U12342Z29,2,300,11001,636
U12342Z87,U12342Z29,2,300,20758,636
U12342Z87,U12342Z29,2,300,2595,10494
U12342Z87,U12342Z29,2,300,11001,10494
U12342Z87,U12342Z29,2,300,20758,10494
U12342Z87,U12342Z30,2,300,2541,599
U12342Z87,U12342Z30,2,300,2541,10457
U12342Z87,U12342Z29,2,300,2538,662
U12342Z87,U12342Z29,2,300,2538,10513
U12342Z87,U12342Z30,2,300,2601,619
U12342Z87,U12342Z30,2,300,20764,619
U12342Z87,U12342Z30,2,300,2601,10477
U12342Z87,U12342Z30,2,300,20764,10477
U12342Z87,U12342Z30,2,300,11007,619
U12342Z87,U12342Z30,2,300,11007,10477
U12342Z87,U12342Z29,2,300,2566,628
U12342Z87,U12342Z29,2,300,10975,628
U12342Z87,U12342Z29,2,300,2566,10486
U12342Z87,U12342Z29,2,300,10975,10486
U12342Z87,U12342Z30,2,300,2544,670
U12342Z87,U12342Z30,2,300,2544,10521
U12342Z87,U12342Z29,2,300,2541,653
U12342Z87,U12342Z29,2,300,2541,10504
U12342Z87,U12342Z30,2,300,2571,639
U12342Z87,U12342Z30,2,300,10980,639
U12342Z87,U12342Z30,2,300,2571,10497
U12342Z87,U12342Z30,2,300,10980,10497
U12342Z87,U12342Z29,2,300,2601,609
U12342Z87,U12342Z29,2,300,20764,609
U12342Z87,U12342Z29,2,300,2601,10467
U12342Z87,U12342Z29,2,300,20764,10467
U12342Z87,U12342Z29,2,300,11007,609
U12342Z87,U12342Z29,2,300,11007,10467
U12342Z87,U12342Z30,2,300,2497,665
U12342Z87,U12342Z30,2,300,2497,10516
U12342Z87,U12342Z29,2,300,2544,600
U12342Z87,U12342Z29,2,300,2544,10458
U12342Z87,U12342Z30,2,300,2521,631
U12342Z87,U12342Z30,2,300,2521,10489
U12342Z86,U12342Z29,2,300,2496,620
U12342Z86,U12342Z29,2,300,2496,10478
U12342Z87,U12342Z29,2,300,2571,620
U12342Z87,U12342Z29,2,300,10980,620
U12342Z87,U12342Z29,2,300,2571,10478
U12342Z87,U12342Z29,2,300,10980,10478
U12342Z87,U12342Z30,2,300,2576,656
U12342Z87,U12342Z30,2,300,10985,656
U12342Z87,U12342Z30,2,300,2576,10507
U12342Z87,U12342Z30,2,300,10985,10507
U12342Z87,U12342Z29,2,300,2497,671
U12342Z87,U12342Z29,2,300,2497,10522
U12342Z87,U12342Z30,2,300,2502,612
U12342Z87,U12342Z30,2,300,2502,10470
U12342Z87,U12342Z29,2,300,2521,640
U12342Z87,U12342Z29,2,300,2521,10498
U12342Z87,U12342Z29,2,300,2576,666
U12342Z87,U12342Z29,2,300,10985,666
U12342Z87,U12342Z29,2,300,2576,10517
U12342Z87,U12342Z29,2,300,10985,10517
U12342Z87,U12342Z30,2,300,2527,668
U12342Z87,U12342Z30,2,300,2527,10519
U12342Z87,U12342Z29,2,300,2502,632
U12342Z87,U12342Z29,2,300,2502,10490
U12342Z87,U12342Z29,2,300,2527,613
U12342Z87,U12342Z29,2,300,2527,10471
U12342Z86,U12342Z29,2,300,2602,664
U12342Z86,U12342Z29,2,300,20765,664
U12342Z86,U12342Z29,2,300,2602,10515
U12342Z86,U12342Z29,2,300,20765,10515
U12342Z86,U12342Z29,2,300,2545,630
U12342Z86,U12342Z29,2,300,2545,10488
U12342Z86,U12342Z29,2,300,2572,655
U12342Z86,U12342Z29,2,300,10981,655
U12342Z86,U12342Z29,2,300,2572,10506
U12342Z86,U12342Z29,2,300,10981,10506
U12342Z86,U12342Z29,2,300,2498,611
U12342Z86,U12342Z29,2,300,2498,10469
U12342Z86,U12342Z29,2,300,2522,602
U12342Z86,U12342Z29,2,300,2522,10460
U12342Z86,U12342Z29,2,300,2577,622
U12342Z86,U12342Z29,2,300,10986,622
U12342Z86,U12342Z29,2,300,2577,10480
U12342Z86,U12342Z29,2,300,10986,10480
U12342Z86,U12342Z29,2,300,2556,673
U12342Z86,U12342Z29,2,300,2556,10524
U12342Z31,U12342Z29,2,300,1677,642
U12342Z31,U12342Z30,2,300,1677,582
U12342Z31,U12342Z29,2,300,2178,583
U12342Z31,U12342Z30,2,300,2178,643
U12342Z31,U12342Z29,2,300,2752,644
U12342Z31,U12342Z30,2,300,2178,615
U12342Z31,U12342Z30,2,300,2178,10473
U12342Z31,U12342Z30,2,300,2752,635
U12342Z31,U12342Z30,2,300,2752,10493
U12342Z31,U12342Z30,2,300,2764,627
U12342Z31,U12342Z30,2,300,20772,627
U12342Z31,U12342Z30,2,300,2764,10485
U12342Z31,U12342Z30,2,300,20772,10485
U12342Z31,U12342Z30,2,300,2755,608
U12342Z31,U12342Z30,2,300,2755,10466
U12342Z31,U12342Z29,2,300,2764,636
U12342Z31,U12342Z29,2,300,20772,636
U12342Z31,U12342Z29,2,300,2764,10494
U12342Z31,U12342Z29,2,300,20772,10494
U12342Z31,U12342Z30,2,300,2768,619
U12342Z31,U12342Z30,2,300,20776,619
U12342Z31,U12342Z30,2,300,2768,10477
U12342Z31,U12342Z30,2,300,20776,10477
U12342Z31,U12342Z29,2,300,2755,628
U12342Z31,U12342Z29,2,300,2755,10486
U12342Z31,U12342Z30,2,300,2646,670
U12342Z31,U12342Z30,2,300,11027,670
U12342Z31,U12342Z30,2,300,2646,10521
U12342Z31,U12342Z30,2,300,11027,10521
U12342Z31,U12342Z30,2,300,1707,639
U12342Z31,U12342Z30,2,300,1707,10497
U12342Z31,U12342Z29,2,300,2768,609
U12342Z31,U12342Z29,2,300,20776,609
U12342Z31,U12342Z29,2,300,2768,10467
U12342Z31,U12342Z29,2,300,20776,10467
U12342Z31,U12342Z30,2,300,1687,665
U12342Z31,U12342Z30,2,300,1687,10516
U12342Z31,U12342Z29,2,300,2646,600
U12342Z31,U12342Z29,2,300,11027,600
U12342Z31,U12342Z29,2,300,2646,10458
U12342Z31,U12342Z29,2,300,11027,10458
U12342Z31,U12342Z29,2,300,1707,620
U12342Z31,U12342Z29,2,300,1707,10478
U12342Z31,U12342Z29,2,300,1687,671
U12342Z31,U12342Z29,2,300,1687,10522
U12342Z31,U12342Z30,2,300,2711,612
U12342Z31,U12342Z30,2,300,2711,10470
U12342Z31,U12342Z29,2,300,2711,632
U12342Z31,U12342Z29,2,300,2711,10490
U12342Z31,U12342Z29,2,300,2786,602
U12342Z31,U12342Z29,2,300,11063,602
U12342Z31,U12342Z29,2,300,2786,10460
U12342Z31,U12342Z29,2,300,11063,10460
U12342Z31,U12342Z30,2,300,2786,621
U12342Z31,U12342Z30,2,300,11063,621
U12342Z31,U12342Z30,2,300,2786,10479
U12342Z31,U12342Z30,2,300,11063,10479
U12342Z92,U12342Z29,2,300,2519,684
U12342Z92,U12342Z30,2,300,1715,661
U12342Z92,U12342Z30,2,300,20726,661
U12342Z92,U12342Z30,2,300,1715,10512
U12342Z92,U12342Z30,2,300,20726,10512
U12342Z92,U12342Z30,2,300,2615,627
U12342Z92,U12342Z30,2,300,2615,10485
U12342Z92,U12342Z29,2,300,1715,616
U12342Z92,U12342Z29,2,300,20726,616
U12342Z92,U12342Z29,2,300,1715,10474
U12342Z92,U12342Z29,2,300,20726,10474
U12342Z92,U12342Z30,2,300,2766,608
U12342Z92,U12342Z30,2,300,20774,608
U12342Z92,U12342Z30,2,300,2766,10466
U12342Z92,U12342Z30,2,300,20774,10466
U12342Z92,U12342Z29,2,300,2615,636
U12342Z92,U12342Z29,2,300,2615,10494
U12342Z92,U12342Z29,2,300,2766,628
U12342Z92,U12342Z29,2,300,20774,628
U12342Z92,U12342Z29,2,300,2766,10486
U12342Z92,U12342Z29,2,300,20774,10486
U12342Z92,U12342Z30,2,300,2723,631
U12342Z92,U12342Z30,2,300,2723,10489
U12342Z92,U12342Z29,2,300,2723,640
U12342Z92,U12342Z29,2,300,2723,10498
U12342Z92,U12342Z30,2,300,2519,610
U12342Z92,U12342Z30,2,300,2519,10468
U12342Z31,U12342Z30,2,300,2609,582
U12342Z31,U12342Z30,2,300,2830,643
U12342Z31,U12342Z29,2,300,2632,644
U12342Z31,U12342Z30,2,300,2736,586
U12342Z31,U12342Z30,2,300,11048,586
U12342Z31,U12342Z29,2,300,2738,587
U12342Z31,U12342Z29,2,300,11050,587
U12342Z31,U12342Z30,2,300,2738,675
U12342Z31,U12342Z30,2,300,11050,675
U12342Z31,U12342Z29,2,300,2673,676
U12342Z31,U12342Z29,2,300,2607,624
U12342Z31,U12342Z29,2,300,2607,10482
U12342Z31,U12342Z30,2,300,2830,615
U12342Z31,U12342Z30,2,300,2830,10473
U12342Z31,U12342Z29,2,300,2609,649
U12342Z31,U12342Z29,2,300,2609,10500
U12342Z83,U12342Z30,2,300,2777,635
U12342Z83,U12342Z30,2,300,2777,10493
U12342Z83,U12342Z30,2,300,11055,635
U12342Z83,U12342Z30,2,300,11055,10493
U12342Z31,U12342Z29,2,300,2830,605
U12342Z31,U12342Z29,2,300,2830,10463
U12342Z31,U12342Z30,2,300,2149,627
U12342Z31,U12342Z30,2,300,2149,10485
U12342Z83,U12342Z29,2,300,2777,596
U12342Z83,U12342Z29,2,300,2777,10454
U12342Z83,U12342Z29,2,300,11055,596
U12342Z83,U12342Z29,2,300,11055,10454
U12342Z31,U12342Z29,2,300,2149,636
U12342Z31,U12342Z29,2,300,2149,10494
U12342Z31,U12342Z30,2,300,2757,599
U12342Z31,U12342Z30,2,300,2757,10457
U12342Z31,U12342Z30,2,300,2736,670
U12342Z31,U12342Z30,2,300,11048,670
U12342Z31,U12342Z30,2,300,2736,10521
U12342Z31,U12342Z30,2,300,11048,10521
U12342Z31,U12342Z29,2,300,2757,653
U12342Z31,U12342Z29,2,300,2757,10504
U12342Z31,U12342Z29,2,300,2736,600
U12342Z31,U12342Z29,2,300,11048,600
U12342Z31,U12342Z29,2,300,2736,10458
U12342Z31,U12342Z29,2,300,11048,10458
U12342Z31,U12342Z30,2,300,2709,656
U12342Z31,U12342Z30,2,300,2709,10507
U12342Z31,U12342Z29,2,300,2709,666
U12342Z31,U12342Z29,2,300,2709,10517
U12342Z31,U12342Z29,2,300,2810,611
U12342Z31,U12342Z29,2,300,20796,611
U12342Z31,U12342Z29,2,300,2810,10469
U12342Z31,U12342Z29,2,300,20796,10469
U12342Z31,U12342Z30,2,300,2810,601
U12342Z31,U12342Z30,2,300,20796,601
U12342Z31,U12342Z30,2,300,2810,10459
U12342Z31,U12342Z30,2,300,20796,10459
U12342Z31,U12342Z29,2,300,2677,673
U12342Z31,U12342Z29,2,300,2677,10524
U12342Z31,U12342Z30,2,300,2677,641
U12342Z31,U12342Z30,2,300,2677,10499
U12342Z31,U12342Z29,2,300,2664,681
U12342Z31,U12342Z29,2,300,2664,10529
U12342Z31,U12342Z29,2,300,2666,682
U12342Z31,U12342Z29,2,300,2619,684
U12342Z31,U12342Z30,2,300,2666,650
U12342Z31,U12342Z30,2,300,2666,10501
U12342Z31,U12342Z29,2,300,2628,642
U12342Z31,U12342Z29,2,300,11012,642
U12342Z31,U12342Z30,2,300,2650,582
U12342Z31,U12342Z30,2,300,11031,582
U12342Z31,U12342Z30,2,300,2662,604
U12342Z31,U12342Z30,2,300,2662,10462
U12342Z31,U12342Z30,2,300,2638,595
U12342Z31,U12342Z30,2,300,11021,595
U12342Z31,U12342Z30,2,300,2638,10453
U12342Z31,U12342Z30,2,300,11021,10453
U12342Z31,U12342Z29,2,300,2662,634
U12342Z31,U12342Z29,2,300,2662,10492
U12342Z31,U12342Z30,2,300,2620,615
U12342Z31,U12342Z30,2,300,2620,10473
U12342Z31,U12342Z29,2,300,2650,649
U12342Z31,U12342Z29,2,300,11031,649
U12342Z31,U12342Z29,2,300,2650,10500
U12342Z31,U12342Z29,2,300,11031,10500
U12342Z31,U12342Z30,2,300,2679,635
U12342Z31,U12342Z30,2,300,2679,10493
U12342Z31,U12342Z29,2,300,2638,660
U12342Z31,U12342Z29,2,300,11021,660
U12342Z31,U12342Z29,2,300,2638,10511
U12342Z31,U12342Z29,2,300,11021,10511
U12342Z31,U12342Z30,2,300,2622,661
U12342Z31,U12342Z30,2,300,2622,10512
U12342Z31,U12342Z29,2,300,2620,605
U12342Z31,U12342Z29,2,300,2620,10463
U12342Z31,U12342Z30,2,300,2691,627
U12342Z31,U12342Z30,2,300,2691,10485
U12342Z31,U12342Z29,2,300,2679,596
U12342Z31,U12342Z29,2,300,2679,10454
U12342Z31,U12342Z30,2,300,2634,652
U12342Z31,U12342Z30,2,300,11017,652
U12342Z31,U12342Z30,2,300,2634,10503
U12342Z31,U12342Z30,2,300,11017,10503
U12342Z31,U12342Z29,2,300,2622,616
U12342Z31,U12342Z29,2,300,2622,10474
U12342Z31,U12342Z30,2,300,2656,608
U12342Z31,U12342Z30,2,300,11035,608
U12342Z31,U12342Z30,2,300,2656,10466
U12342Z31,U12342Z30,2,300,11035,10466
U12342Z31,U12342Z29,2,300,2691,636
U12342Z31,U12342Z29,2,300,2691,10494
U12342Z31,U12342Z30,2,300,2683,599
U12342Z31,U12342Z30,2,300,2683,10457
U12342Z31,U12342Z29,2,300,2634,662
U12342Z31,U12342Z29,2,300,11017,662
U12342Z31,U12342Z29,2,300,2634,10513
U12342Z31,U12342Z29,2,300,11017,10513
U12342Z31,U12342Z30,2,300,2644,619
U12342Z31,U12342Z30,2,300,11025,619
U12342Z31,U12342Z30,2,300,2644,10477
U12342Z31,U12342Z30,2,300,11025,10477
U12342Z31,U12342Z29,2,300,2656,628
U12342Z31,U12342Z29,2,300,11035,628
U12342Z31,U12342Z29,2,300,2656,10486
U12342Z31,U12342Z29,2,300,11035,10486
U12342Z31,U12342Z30,2,300,2636,670
U12342Z31,U12342Z30,2,300,11019,670
U12342Z31,U12342Z30,2,300,2636,10521
U12342Z31,U12342Z30,2,300,11019,10521
U12342Z31,U12342Z29,2,300,2683,653
U12342Z31,U12342Z29,2,300,2683,10504
U12342Z31,U12342Z30,2,300,2624,639
U12342Z31,U12342Z30,2,300,2624,10497
U12342Z31,U12342Z29,2,300,2644,609
U12342Z31,U12342Z29,2,300,11025,609
U12342Z31,U12342Z29,2,300,2644,10467
U12342Z31,U12342Z29,2,300,11025,10467
U12342Z31,U12342Z30,2,300,2658,665
U12342Z31,U12342Z30,2,300,11037,665
U12342Z31,U12342Z30,2,300,2658,10516
U12342Z31,U12342Z30,2,300,11037,10516
U12342Z31,U12342Z29,2,300,2636,600
U12342Z31,U12342Z29,2,300,11019,600
U12342Z31,U12342Z29,2,300,2636,10458
U12342Z31,U12342Z29,2,300,11019,10458
U12342Z31,U12342Z30,2,300,2648,631
U12342Z31,U12342Z30,2,300,11029,631
U12342Z31,U12342Z30,2,300,2648,10489
U12342Z31,U12342Z30,2,300,11029,10489
U12342Z31,U12342Z29,2,300,2624,620
U12342Z31,U12342Z29,2,300,2624,10478
U12342Z31,U12342Z30,2,300,2626,656
U12342Z31,U12342Z30,2,300,2626,10507
U12342Z31,U12342Z29,2,300,2658,671
U12342Z31,U12342Z29,2,300,11037,671
U12342Z31,U12342Z29,2,300,2658,10522
U12342Z31,U12342Z29,2,300,11037,10522
U12342Z31,U12342Z30,2,300,2675,612
U12342Z31,U12342Z30,2,300,2675,10470
U12342Z31,U12342Z29,2,300,2648,640
U12342Z31,U12342Z29,2,300,11029,640
U12342Z31,U12342Z29,2,300,2648,10498
U12342Z31,U12342Z29,2,300,11029,10498
U12342Z31,U12342Z29,2,300,2626,666
U12342Z31,U12342Z29,2,300,2626,10517
U12342Z31,U12342Z30,2,300,2660,668
U12342Z31,U12342Z30,2,300,11039,668
U12342Z31,U12342Z30,2,300,2660,10519
U12342Z31,U12342Z30,2,300,11039,10519
U12342Z31,U12342Z29,2,300,2675,632
U12342Z31,U12342Z29,2,300,2675,10490
U12342Z31,U12342Z29,2,300,2660,613
U12342Z31,U12342Z29,2,300,11039,613
U12342Z31,U12342Z29,2,300,2660,10471
U12342Z31,U12342Z29,2,300,11039,10471
U12342Z31,U12342Z30,2,300,2664,625
U12342Z31,U12342Z30,2,300,2664,10483
U12342Z31,U12342Z29,2,300,2685,630
U12342Z31,U12342Z29,2,300,2685,10488
U12342Z31,U12342Z30,2,300,2685,654
U12342Z31,U12342Z30,2,300,2685,10505
U12342Z31,U12342Z30,2,300,2619,610
U12342Z31,U12342Z30,2,300,2619,10468
U12342Z31,U12342Z29,2,300,2689,682
U12342Z31,U12342Z30,2,300,2689,650
U12342Z31,U12342Z30,2,300,2689,10501
U12342Z31,U12342Z30,2,300,2742,582
U12342Z31,U12342Z30,2,300,2687,582
U12342Z31,U12342Z29,2,300,2715,644
U12342Z31,U12342Z30,2,300,2671,675
U12342Z31,U12342Z29,2,300,2697,634
U12342Z31,U12342Z29,2,300,2697,10492
U12342Z31,U12342Z30,2,300,2727,615
U12342Z31,U12342Z30,2,300,11041,615
U12342Z31,U12342Z30,2,300,2727,10473
U12342Z31,U12342Z30,2,300,11041,10473
U12342Z31,U12342Z30,2,300,2630,615
U12342Z31,U12342Z30,2,300,11014,615
U12342Z31,U12342Z30,2,300,2630,10473
U12342Z31,U12342Z30,2,300,11014,10473
U12342Z31,U12342Z29,2,300,2742,649
U12342Z31,U12342Z29,2,300,2742,10500
U12342Z31,U12342Z29,2,300,2687,649
U12342Z31,U12342Z29,2,300,2687,10500
U12342Z31,U12342Z30,2,300,2715,635
U12342Z31,U12342Z30,2,300,2715,10493
U12342Z31,U12342Z30,2,300,2744,661
U12342Z31,U12342Z30,2,300,2744,10512
U12342Z31,U12342Z29,2,300,2727,605
U12342Z31,U12342Z29,2,300,11041,605
U12342Z31,U12342Z29,2,300,2727,10463
U12342Z31,U12342Z29,2,300,11041,10463
U12342Z31,U12342Z29,2,300,2630,605
U12342Z31,U12342Z29,2,300,11014,605
U12342Z31,U12342Z29,2,300,2630,10463
U12342Z31,U12342Z29,2,300,11014,10463
U12342Z31,U12342Z30,2,300,2717,627
U12342Z31,U12342Z30,2,300,2717,10485
U12342Z31,U12342Z29,2,300,2744,616
U12342Z31,U12342Z29,2,300,2744,10474
U12342Z31,U12342Z30,2,300,2733,608
U12342Z31,U12342Z30,2,300,11046,608
U12342Z31,U12342Z30,2,300,2733,10466
U12342Z31,U12342Z30,2,300,11046,10466
U12342Z31,U12342Z29,2,300,2717,636
U12342Z31,U12342Z29,2,300,2717,10494
U12342Z31,U12342Z30,2,300,2746,619
U12342Z31,U12342Z30,2,300,2746,10477
U12342Z31,U12342Z30,2,300,2669,619
U12342Z31,U12342Z30,2,300,2669,10477
U12342Z31,U12342Z29,2,300,2733,628
U12342Z31,U12342Z29,2,300,11046,628
U12342Z31,U12342Z29,2,300,2733,10486
U12342Z31,U12342Z29,2,300,11046,10486
U12342Z31,U12342Z30,2,300,2906,670
U12342Z31,U12342Z30,2,300,20846,670
U12342Z31,U12342Z30,2,300,2906,10521
U12342Z31,U12342Z30,2,300,20846,10521
U12342Z31,U12342Z30,2,300,2705,639
U12342Z31,U12342Z30,2,300,2705,10497
U12342Z31,U12342Z29,2,300,2746,609
U12342Z31,U12342Z29,2,300,2746,10467
U12342Z31,U12342Z29,2,300,2669,609
U12342Z31,U12342Z29,2,300,2669,10467
U12342Z31,U12342Z30,2,300,2695,665
U12342Z31,U12342Z30,2,300,2695,10516
U12342Z31,U12342Z29,2,300,2906,600
U12342Z31,U12342Z29,2,300,20846,600
U12342Z31,U12342Z29,2,300,2906,10458
U12342Z31,U12342Z29,2,300,20846,10458
U12342Z31,U12342Z30,2,300,2707,631
U12342Z31,U12342Z30,2,300,2707,10489
U12342Z31,U12342Z29,2,300,2705,620
U12342Z31,U12342Z29,2,300,2705,10478
U12342Z31,U12342Z29,2,300,2695,671
U12342Z31,U12342Z29,2,300,2695,10522
U12342Z31,U12342Z30,2,300,2725,612
U12342Z31,U12342Z30,2,300,2725,10470
U12342Z31,U12342Z29,2,300,2707,640
U12342Z31,U12342Z29,2,300,2707,10498
U12342Z31,U12342Z29,2,300,2725,632
U12342Z31,U12342Z29,2,300,2725,10490
U12342Z31,U12342Z29,2,300,2671,630
U12342Z31,U12342Z29,2,300,2671,10488
U12342Z31,U12342Z29,2,300,2740,655
U12342Z31,U12342Z29,2,300,2740,10506
U12342Z31,U12342Z29,2,300,2784,684
U12342Z31,U12342Z29,2,300,11061,684
U12342Z31,U12342Z30,2,300,2773,582
U12342Z31,U12342Z30,2,300,11052,582
U12342Z31,U12342Z30,2,300,2800,582
U12342Z31,U12342Z30,2,300,20786,582
U12342Z31,U12342Z30,2,300,2748,604
U12342Z31,U12342Z30,2,300,2748,10462
U12342Z31,U12342Z29,2,300,2748,634
U12342Z31,U12342Z29,2,300,2748,10492
U12342Z31,U12342Z30,2,300,2750,615
U12342Z31,U12342Z30,2,300,2750,10473
U12342Z31,U12342Z29,2,300,2773,649
U12342Z31,U12342Z29,2,300,11052,649
U12342Z31,U12342Z29,2,300,2773,10500
U12342Z31,U12342Z29,2,300,11052,10500
U12342Z31,U12342Z29,2,300,2800,649
U12342Z31,U12342Z29,2,300,20786,649
U12342Z31,U12342Z29,2,300,2800,10500
U12342Z31,U12342Z29,2,300,20786,10500
U12342Z31,U12342Z30,2,300,2791,635
U12342Z31,U12342Z30,2,300,2791,10493
U12342Z31,U12342Z30,2,300,2875,635
U12342Z31,U12342Z30,2,300,11070,635
U12342Z31,U12342Z30,2,300,20815,635
U12342Z31,U12342Z30,2,300,23284,635
U12342Z31,U12342Z30,2,300,2875,10493
U12342Z31,U12342Z30,2,300,11070,10493
U12342Z31,U12342Z30,2,300,20815,10493
U12342Z31,U12342Z30,2,300,23284,10493
U12342Z31,U12342Z30,2,300,2762,661
U12342Z31,U12342Z30,2,300,20770,661
U12342Z31,U12342Z30,2,300,2762,10512
U12342Z31,U12342Z30,2,300,20770,10512
U12342Z31,U12342Z29,2,300,2750,605
U12342Z31,U12342Z29,2,300,2750,10463
U12342Z31,U12342Z30,2,300,1681,627
U12342Z31,U12342Z30,2,300,1681,10485
U12342Z31,U12342Z29,2,300,2791,596
U12342Z31,U12342Z29,2,300,2791,10454
U12342Z31,U12342Z29,2,300,2875,596
U12342Z31,U12342Z29,2,300,11070,596
U12342Z31,U12342Z29,2,300,20815,596
U12342Z31,U12342Z29,2,300,23284,596
U12342Z31,U12342Z29,2,300,2875,10454
U12342Z31,U12342Z29,2,300,11070,10454
U12342Z31,U12342Z29,2,300,20815,10454
U12342Z31,U12342Z29,2,300,23284,10454
U12342Z31,U12342Z29,2,300,2762,616
U12342Z31,U12342Z29,2,300,20770,616
U12342Z31,U12342Z29,2,300,2762,10474
U12342Z31,U12342Z29,2,300,20770,10474
U12342Z31,U12342Z30,2,300,2780,608
U12342Z31,U12342Z30,2,300,11057,608
U12342Z31,U12342Z30,2,300,2780,10466
U12342Z31,U12342Z30,2,300,11057,10466
U12342Z31,U12342Z29,2,300,1681,636
U12342Z31,U12342Z29,2,300,1681,10494
U12342Z31,U12342Z30,2,300,2703,619
U12342Z31,U12342Z30,2,300,2703,10477
U12342Z31,U12342Z29,2,300,2780,628
U12342Z31,U12342Z29,2,300,11057,628
U12342Z31,U12342Z29,2,300,2780,10486
U12342Z31,U12342Z29,2,300,11057,10486
U12342Z31,U12342Z30,2,300,2782,670
U12342Z31,U12342Z30,2,300,11059,670
U12342Z31,U12342Z30,2,300,2782,10521
U12342Z31,U12342Z30,2,300,11059,10521
U12342Z31,U12342Z30,2,300,2795,639
U12342Z31,U12342Z30,2,300,2795,10497
U12342Z31,U12342Z29,2,300,2703,609
U12342Z31,U12342Z29,2,300,2703,10467
U12342Z31,U12342Z30,2,300,3470,665
U12342Z31,U12342Z30,2,300,20922,665
U12342Z31,U12342Z30,2,300,3470,10516
U12342Z31,U12342Z30,2,300,20922,10516
U12342Z31,U12342Z29,2,300,2782,600
U12342Z31,U12342Z29,2,300,11059,600
U12342Z31,U12342Z29,2,300,2782,10458
U12342Z31,U12342Z29,2,300,11059,10458
U12342Z31,U12342Z29,2,300,2795,620
U12342Z31,U12342Z29,2,300,2795,10478
U12342Z31,U12342Z30,2,300,2839,656
U12342Z31,U12342Z30,2,300,2839,10507
U12342Z31,U12342Z29,2,300,3470,671
U12342Z31,U12342Z29,2,300,20922,671
U12342Z31,U12342Z29,2,300,3470,10522
U12342Z31,U12342Z29,2,300,20922,10522
U12342Z31,U12342Z29,2,300,2839,666
U12342Z31,U12342Z29,2,300,2839,10517
U12342Z31,U12342Z30,2,300,2788,668
U12342Z31,U12342Z30,2,300,11065,668
U12342Z31,U12342Z30,2,300,2788,10519
U12342Z31,U12342Z30,2,300,11065,10519
U12342Z31,U12342Z29,2,300,2788,613
U12342Z31,U12342Z29,2,300,11065,613
U12342Z31,U12342Z29,2,300,2788,10471
U12342Z31,U12342Z29,2,300,11065,10471
U12342Z31,U12342Z30,2,300,2784,610
U12342Z31,U12342Z30,2,300,11061,610
U12342Z31,U12342Z30,2,300,2784,10468
U12342Z31,U12342Z30,2,300,11061,10468
U12342Z31,U12342Z29,2,300,2761,611
U12342Z31,U12342Z29,2,300,2761,10469
U12342Z31,U12342Z30,2,300,2761,601
U12342Z31,U12342Z30,2,300,2761,10459
U12342Z31,U12342Z29,2,300,3261,681
U12342Z31,U12342Z29,2,300,3261,10529
U12342Z31,U12342Z29,2,300,2845,682
U12342Z31,U12342Z29,2,300,2701,682
U12342Z31,U12342Z29,2,300,2974,642
U12342Z31,U12342Z29,2,300,20891,642
U12342Z31,U12342Z29,2,300,1699,583
U12342Z31,U12342Z29,2,300,2775,644
U12342Z31,U12342Z29,2,300,11054,644
U12342Z31,U12342Z29,2,300,1701,585
U12342Z31,U12342Z29,2,300,2642,585
U12342Z31,U12342Z29,2,300,2847,587
U12342Z31,U12342Z29,2,300,2721,676
U12342Z31,U12342Z29,2,300,2808,646
U12342Z31,U12342Z29,2,300,20794,646
U12342Z31,U12342Z29,2,300,2797,589
U12342Z31,U12342Z29,2,300,2822,648
U12342Z31,U12342Z29,2,300,2812,660
U12342Z31,U12342Z29,2,300,2812,10511
U12342Z31,U12342Z29,2,300,2613,616
U12342Z31,U12342Z29,2,300,2613,10474
U12342Z31,U12342Z29,2,300,3062,600
U12342Z31,U12342Z29,2,300,3062,10458
U12342Z31,U12342Z29,2,300,3408,620
U12342Z31,U12342Z29,2,300,3408,10478
U12342Z31,U12342Z29,2,300,2878,630
U12342Z31,U12342Z29,2,300,11072,630
U12342Z31,U12342Z29,2,300,20818,630
